email_id,subject,true_label,predicted_label,reasoning,error,raw_response
1702,jose@monkey.org Messages could not be delivered.,1,PHISHING,"The email uses a generic subject line, contains grammatical errors, and urges the recipient to take action without clear context or a legitimate reason.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email uses a generic subject line, contains grammatical errors, and urges the recipient to take action without clear context or a legitimate reason.""}"
1703,[opensuse] console keymap,0,LEGITIMATE,"The email discusses a technical issue with keyboard functionality in a console environment, which is a common problem and not indicative of phishing.",,"```json
{
""classification"": ""LEGITIMATE"",
""reasoning"": ""The email discusses a technical issue with keyboard functionality in a console environment, which is a common problem and not indicative of phishing.""
}
```"
1704,Fw: The money saving plan we spoke of              LQDDDQ,1,PHISHING,"The email contains common phishing tactics such as urgent language, generic greetings, grammatical errors, and a suspicious link.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains common phishing tactics such as urgent language, generic greetings, grammatical errors, and a suspicious link.""}"
1705,50 ways to meet your lover_olesia_k,1,PHISHING,"Suspicious subject line and URL, generic dating profile information, and unusual formatting suggest a phishing attempt.",,"{""classification"": ""PHISHING"", ""reasoning"": ""Suspicious subject line and URL, generic dating profile information, and unusual formatting suggest a phishing attempt.""}"
1706,Greetings,0,LEGITIMATE,The email appears to be a legitimate confirmation message for a mailing list subscription.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate confirmation message for a mailing list subscription.""}"
1707,Re: [opensuse] [repost] new mysql bootscript to support the start of multiple database,0,LEGITIMATE,"The email appears to be a normal, internal technical discussion about a software issue.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a normal, internal technical discussion about a software issue.""}"
1708,Invest News,1,PHISHING,"The email uses hype and urgency to encourage immediate investment in a specific stock, which is a common tactic in phishing scams.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email uses hype and urgency to encourage immediate investment in a specific stock, which is a common tactic in phishing scams.""}"
1709,position,0,PHISHING,The email contains unsolicited job application and a suspicious link to MSN Hotmail.,,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains unsolicited job application and a suspicious link to MSN Hotmail.""}"
1710,Re: It's a small world,0,LEGITIMATE,"This appears to be a normal, personal email conversation about internet service options.",,"```json
{
""classification"": ""LEGITIMATE"",
""reasoning"": ""This appears to be a normal, personal email conversation about internet service options.""
}
```"
1711,for assistant,1,PHISHING,"This email is a classic example of a Nigerian Prince scam. It uses emotional manipulation, a fabricated story, and promises of large sums of money to trick the recipient into providing personal information or assisting in a fraudulent scheme.",,"{""classification"": ""PHISHING"", ""reasoning"": ""This email is a classic example of a Nigerian Prince scam. It uses emotional manipulation, a fabricated story, and promises of large sums of money to trick the recipient into providing personal information or assisting in a fraudulent scheme.""}"
1712,View Your USAA Document Online,1,PHISHING,"The email contains suspicious formatting, repetition, and a generic greeting, which are common characteristics of phishing attempts.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains suspicious formatting, repetition, and a generic greeting, which are common characteristics of phishing attempts.""}"
1713,re : meeting ( fwd ),0,LEGITIMATE,The email appears to be a legitimate internal university email exchange about scheduling a meeting.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate internal university email exchange about scheduling a meeting.""}"
1714,re : pg & e texas contract 5098 - 695 for 2 / 00,0,LEGITIMATE,The email appears to be a legitimate internal communication regarding a contract issue.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate internal communication regarding a contract issue.""}"
1715,Re: Announcement,0,LEGITIMATE,"The email content appears to be a casual conversation about a case, not a phishing attempt.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email content appears to be a casual conversation about a case, not a phishing attempt.""}"
1716,Antigen Notification:Antigen found VIRUS= W32/Klez.H@m (Norman) virus,1,PHISHING,"The email uses scare tactics and mentions a virus with a generic name, which is common in phishing attempts.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email uses scare tactics and mentions a virus with a generic name, which is common in phishing attempts.""}"
1717,Account Update - Receipt #875468,1,PHISHING,"The email contains grammatical errors, uses urgent language to pressure the recipient, and includes a suspicious link.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains grammatical errors, uses urgent language to pressure the recipient, and includes a suspicious link.""}"
1718,fw : candle lighting,0,PHISHING,"The email promotes a mass candle lighting event in response to terrorism, urging recipients to forward it widely. This is a common tactic used in phishing campaigns to spread misinformation and potentially gather email addresses.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email promotes a mass candle lighting event in response to terrorism, urging recipients to forward it widely. This is a common tactic used in phishing campaigns to spread misinformation and potentially gather email addresses.""}"
1719,ScanMail Message: To Recipient virus found or matched file blocki	ng setting.,1,PHISHING,The email uses scare tactics about a virus and includes suspicious file names and paths.,,"{""classification"": ""PHISHING"", ""reasoning"": ""The email uses scare tactics about a virus and includes suspicious file names and paths.""}"
1720,Re: RH 8 no DMA for DVD drive,0,LEGITIMATE,This appears to be a legitimate email thread discussing technical issues on a Linux mailing list.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""This appears to be a legitimate email thread discussing technical issues on a Linux mailing list.""}"
1721,"For you  color=""#006617""",1,PHISHING,"The email contains suspicious links, misspellings, and unsolicited content, suggesting a phishing attempt.",,"```json
{
""classification"": ""PHISHING"",
""reasoning"": ""The email contains suspicious links, misspellings, and unsolicited content, suggesting a phishing attempt.""
}
```"
1722,Re: Very Penis Extended Long e8377c027e9d911f46c31f14a86a7624,1,PHISHING,"The email promotes a product with unrealistic claims and uses unprofessional language, suggesting a scam.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email promotes a product with unrealistic claims and uses unprofessional language, suggesting a scam.""}"
1723,Email Notification,1,PHISHING,"The email uses scare tactics, contains grammatical errors, and has a generic sender name, all common phishing indicators.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email uses scare tactics, contains grammatical errors, and has a generic sender name, all common phishing indicators.""}"
1724,Re: can a sequence of events also be considered a hierarchy? - Music,0,LEGITIMATE,The email appears to be a genuine academic discussion about music theory.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a genuine academic discussion about music theory.""}"
1725,Re: Please help a newbie compile mplayer :-),0,LEGITIMATE,This appears to be a genuine discussion on a mailing list about compiling software.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""This appears to be a genuine discussion on a mailing list about compiling software.""}"
1726,"testing, please ignore",0,LEGITIMATE,"The email subject and body clearly state it's a test and asks to be ignored, indicating no malicious intent.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email subject and body clearly state it's a test and asks to be ignored, indicating no malicious intent.""}"
1727,FINANCE/ACCOUNTING VACANCY,1,PHISHING,"The email contains numerous red flags characteristic of phishing scams, including vague job descriptions, requests for personal information (full name, phone number, age, resume), and a suspicious email address. The claims about Roman Abramovich and the company's history are likely fabricated.",,"```json
{
""classification"": ""PHISHING"",
""reasoning"": ""The email contains numerous red flags characteristic of phishing scams, including vague job descriptions, requests for personal information (full name, phone number, age, resume), and a suspicious email address. The claims about Roman Abramovich and the company's history are likely fabricated.""
}
```"
1728,Re: [Python-Dev] Decimal(unicode),0,LEGITIMATE,This appears to be a legitimate discussion thread on the Python-Dev mailing list about the interpretation of bytes as input to number constructors.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""This appears to be a legitimate discussion thread on the Python-Dev mailing list about the interpretation of bytes as input to number constructors.""}"
1729,WITH DUE RESPECT,1,PHISHING,"This email is a classic example of a Nigerian Prince scam. It uses common phishing tactics like:  a fake sense of urgency, promises of large sums of money, requests for personal information, and poor grammar/spelling.",,"{""classification"": ""PHISHING"", ""reasoning"": ""This email is a classic example of a Nigerian Prince scam. It uses common phishing tactics like:  a fake sense of urgency, promises of large sums of money, requests for personal information, and poor grammar/spelling.""}"
1730,if you are - - or were - - employed at enron corp . ,0,PHISHING,"The subject line uses a suspicious format and targets former employees of a company known for financial scandals, suggesting a potential attempt to gather sensitive information.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The subject line uses a suspicious format and targets former employees of a company known for financial scandals, suggesting a potential attempt to gather sensitive information.""}"
1731,Email Security Team,1,PHISHING,"The email contains common phishing hallmarks such as urgent language, threats of account termination, and a generic 'click here' link.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains common phishing hallmarks such as urgent language, threats of account termination, and a generic 'click here' link.""}"
1732,c0u1d J0RGE ana1yze VERN0N,1,PHISHING,"The email contains suspicious subject line and sender name,  promotes a stock with aggressive language and warnings about potential losses, and includes irrelevant personal names.",,"```json
{
""classification"": ""PHISHING"",
""reasoning"": ""The email contains suspicious subject line and sender name,  promotes a stock with aggressive language and warnings about potential losses, and includes irrelevant personal names.""
}
```"
1733,forward specs for NEW PICK MONDAY  it is [HOT NEWS NEW PICK MONDAY  it is]  Atwood Calvary,1,PHISHING,The email uses classic phishing tactics like promoting a stock with vague promises of high returns and creating a sense of urgency.,,"{""classification"": ""PHISHING"", ""reasoning"": ""The email uses classic phishing tactics like promoting a stock with vague promises of high returns and creating a sense of urgency.""}"
1734,don ` t be stupid verna remove all spyware from your pc,1,PHISHING,"The subject line uses aggressive language and the email body contains nonsensical text, suggesting a scam.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The subject line uses aggressive language and the email body contains nonsensical text, suggesting a scam.""}"
1735,Re: lesson study in Japan,0,LEGITIMATE,The email appears to be a genuine personal message from a teacher regarding a potential trip to Japan.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a genuine personal message from a teacher regarding a potential trip to Japan.""}"
1736,Re: Permission to use images in Kobe report?,0,LEGITIMATE,The email appears to be a legitimate request from a professor seeking permission to use images for educational purposes.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate request from a professor seeking permission to use images for educational purposes.""}"
1737,Mortgage Rates Have Never Been Lower,1,PHISHING,"The email uses generic language, a suspicious domain, and pressure tactics to encourage clicking on a link.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email uses generic language, a suspicious domain, and pressure tactics to encourage clicking on a link.""}"
1738,America's great misleader,0,PHISHING,The URL is suspicious and the subject line is designed to be sensationalistic and clickbait-y.,,"{""classification"": ""PHISHING"", ""reasoning"": ""The URL is suspicious and the subject line is designed to be sensationalistic and clickbait-y.""}"
1739,Re: Re> Re: Powerbook question,0,,,JSON_PARSE_FAILED,"the service or the existing staff must be trained to use the technology. Finally, there must be a clear understanding of the benefits of using CU-SeeMe and how it can be used to enhance library services. 5. What are your thoughts on the future of CU-SeeMe and other videoconferencing technologies in the library field? 	* Do you see these technologies becoming more prevalent in libraries? 	* What are some of the potential benefits and drawbacks? 	* What are some of the challenges that need to be overcome? I believe that CU-SeeMe and other videoconferencing technologies will become more prevalent in libraries. The technology is becoming more affordable and easier to use. As the technology becomes more prevalent, the library community will become more comfortable with it. The potential benefits of videoconferencing are numerous. It can be used to provide reference services, to train staff, to conduct meetings, and to connect with patrons in remote locations. However, there are also some potential drawbacks. Videoconferencing can be expensive to implement and maintain. It can also be disruptive to the workflow of librarians. In addition, there are privacy concerns associated with videoconferencing. The challenges that need to be overcome include the cost of the technology, the need for training"
1740,"For you  color=""#006632""",1,PHISHING,"The email contains suspicious links, random text, and grammatical errors, suggesting a phishing attempt.",,"```json
{
""classification"": ""PHISHING"",
""reasoning"": ""The email contains suspicious links, random text, and grammatical errors, suggesting a phishing attempt.""
}
```"
1741,Re:,1,PHISHING,Suspicious link in an unsolicited email with a vague and unrelated subject.,,"{""classification"": ""PHISHING"", ""reasoning"": ""Suspicious link in an unsolicited email with a vague and unrelated subject.""}"
1742,California 7/19,0,LEGITIMATE,"The email discusses a specific California energy bill (SB 78xx) and its potential impact on Southern California Edison (SCE). It cites testimony from SCE representatives and a senator, providing details about the bill's provisions and the concerns raised by SCE.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email discusses a specific California energy bill (SB 78xx) and its potential impact on Southern California Edison (SCE). It cites testimony from SCE representatives and a senator, providing details about the bill's provisions and the concerns raised by SCE.""}"
1743,Job Vacancies ,1,PHISHING,"The email uses generic greetings, vague job description, and requests personal information through an unprofessional email address.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email uses generic greetings, vague job description, and requests personal information through an unprofessional email address.""}"
1744,re : memory,0,LEGITIMATE,The email appears to be a legitimate internal request for printer memory.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate internal request for printer memory.""}"
1745,Ray Ozzie: Software Platform Dynamics.,0,LEGITIMATE,The email appears to be a legitimate forward of a blog post by Ray Ozzie.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate forward of a blog post by Ray Ozzie.""}"
1746,Internet _ Apoth,1,PHISHING,The email contains nonsensical text and appears to be a spam message.,,"```json
{
""classification"": ""PHISHING"",
""reasoning"": ""The email contains nonsensical text and appears to be a spam message.""
}
```"
1747,Re: [meta-forkage],0,LEGITIMATE,The email appears to be a humorous and nonsensical conversation about a ridiculous topic.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a humorous and nonsensical conversation about a ridiculous topic.""}"
1748,nan,0,PHISHING,"Suspicious subject and sender, potential for financial scam",,"{""classification"": ""PHISHING"", ""reasoning"": ""Suspicious subject and sender, potential for financial scam""}"
1749,Identity Update [Account - Information]: Receipt # 3054812024.!!,1,PHISHING,"The email contains several red flags typical of phishing attempts, including urgent language, threats of account suspension, and a generic greeting. It also includes a suspicious reference number and a phone number that is not a standard PayPal contact.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains several red flags typical of phishing attempts, including urgent language, threats of account suspension, and a generic greeting. It also includes a suspicious reference number and a phone number that is not a standard PayPal contact.""}"
1750,Lowest mortgage loan rates                     VKP,1,PHISHING,"Unsolicited offer, generic claims, suspicious URLs",,"{""classification"": ""PHISHING"", ""reasoning"": ""Unsolicited offer, generic claims, suspicious URLs""}"
1751,Extra income can help you. Learn how!,1,PHISHING,"The email uses common phishing tactics like vague job offers, pressure to act quickly, and a suspicious website URL.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email uses common phishing tactics like vague job offers, pressure to act quickly, and a suspicious website URL.""}"
1752,Re: [opensuse]  Re: mounting usb pendriver - openSUSE10.3 / vmware - dmesg doesn't show /dev/<what>,0,LEGITIMATE,The email appears to be a genuine response to a technical support request on the openSUSE mailing list.,,"```json
{
""classification"": ""LEGITIMATE"",
""reasoning"": ""The email appears to be a genuine response to a technical support request on the openSUSE mailing list.""
}
```"
1753,CBS SportsLine Daily Sports Report,0,LEGITIMATE,The email appears to be a legitimate sports newsletter from CBS SportsLine with typical formatting and content.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate sports newsletter from CBS SportsLine with typical formatting and content.""}"
1754,WINNING NOTIFICATION>>>>>>>>>>>>>>,1,PHISHING,"Classic lottery scam with grammatical errors, generic greetings, and requests for personal information.",,"{""classification"": ""PHISHING"", ""reasoning"": ""Classic lottery scam with grammatical errors, generic greetings, and requests for personal information.""}"
1755,encoder chip,0,LEGITIMATE,The email appears to be a genuine technical inquiry about hardware interfacing.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a genuine technical inquiry about hardware interfacing.""}"
1756,REVIEW CORRECTLY FINAL CD FOR ESCROW & AGENT FEES    FILE NO: 0007580,1,PHISHING,"The email uses a generic subject line and sender name, and includes suspicious links that could lead to phishing websites.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email uses a generic subject line and sender name, and includes suspicious links that could lead to phishing websites.""}"
1757,Enjoy Prices in our Drugstore,1,PHISHING,The email promotes generic ED drugs with a suspicious URL and uses pressure tactics like 'special low price' and 'lower than rivals',,"{""classification"": ""PHISHING"", ""reasoning"": ""The email promotes generic ED drugs with a suspicious URL and uses pressure tactics like 'special low price' and 'lower than rivals'""}"
1758,URGENT  REPLY  NEEDED,1,PHISHING,"The email contains classic phishing hallmarks: requests for personal information, promises of large sums of money, and a sense of urgency.",,"```json
{
""classification"": ""PHISHING"",
""reasoning"": ""The email contains classic phishing hallmarks: requests for personal information, promises of large sums of money, and a sense of urgency.""
}
```"
1759,Email Award Winner 2006,1,PHISHING,"The email contains classic phishing hallmarks: unsolicited lottery win notification, pressure to act quickly, request for personal information, and use of generic greetings and unprofessional language.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains classic phishing hallmarks: unsolicited lottery win notification, pressure to act quickly, request for personal information, and use of generic greetings and unprofessional language.""}"
1760,re : v @ r training sign - up list & misc info,0,LEGITIMATE,The email appears to be an internal communication regarding VAR training and logistics within Enron.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be an internal communication regarding VAR training and logistics within Enron.""}"
1761,[Spambayes] test sets?,0,LEGITIMATE,The email appears to be a technical discussion about email classification and datasets.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a technical discussion about email classification and datasets.""}"
1762,Perfect proportions are easily attained,1,PHISHING,The email promotes a product with sexually suggestive language and includes a suspicious link.,,"{""classification"": ""PHISHING"", ""reasoning"": ""The email promotes a product with sexually suggestive language and includes a suspicious link.""}"
1763,Re: [SM-USERS] Cannot login through imapproxy,0,LEGITIMATE,"The email discusses a technical issue with imapproxy and squirrelmail, typical of a legitimate forum post seeking help.",,"```json
{
""classification"": ""LEGITIMATE"",
""reasoning"": ""The email discusses a technical issue with imapproxy and squirrelmail, typical of a legitimate forum post seeking help.""
}
```"
1764,50 ways to meet your lover_northernlite,1,PHISHING,Suspicious URL and generic dating profile language suggest a phishing attempt.,,"{""classification"": ""PHISHING"", ""reasoning"": ""Suspicious URL and generic dating profile language suggest a phishing attempt.""}"
1765,"Re: [FoRK] W3C sponsor, AI / supercomputing Ph.D. program,	Silicon Valley",0,LEGITIMATE,"The email discusses personal opinions and reflections on computer science PhDs and AI research, not typical phishing tactics.",,"```json
{
""classification"": ""LEGITIMATE"",
""reasoning"": ""The email discusses personal opinions and reflections on computer science PhDs and AI research, not typical phishing tactics.""
}
```"
1766,"Adv: Mortgage Quotes Fast Online, No Cost",1,PHISHING,"The email uses generic language, promises unrealistic benefits, and includes a generic unsubscribe link that could lead to a malicious site.",,"```json
{
""classification"": ""PHISHING"",
""reasoning"": ""The email uses generic language, promises unrealistic benefits, and includes a generic unsubscribe link that could lead to a malicious site.""
}
```"
1767,Disney's no-good Park-Czar replaced,0,LEGITIMATE,The email cites reputable news sources (Reuters) and a discussion forum (Quicktopic) to support its claims.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email cites reputable news sources (Reuters) and a discussion forum (Quicktopic) to support its claims.""}"
1768,50 ways to meet your lover_blueridgegal,1,PHISHING,"Suspicious subject line, generic body, and URL link to a potentially malicious website.",,"{""classification"": ""PHISHING"", ""reasoning"": ""Suspicious subject line, generic body, and URL link to a potentially malicious website.""}"
1769,panda ranks famous people used to spread computer viruses,1,LEGITIMATE,"The email is an informational alert from Panda Software about a new malware threat using celebrity names to spread. It provides details about the malware, prevention tips, and links to their security resources.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email is an informational alert from Panda Software about a new malware threat using celebrity names to spread. It provides details about the malware, prevention tips, and links to their security resources.""}"
1770,Let us find the right mortgage lender for you      AFPE,1,PHISHING,"Generic subject, unsolicited offer, suspicious URL, pressure to act quickly",,"{""classification"": ""PHISHING"", ""reasoning"": ""Generic subject, unsolicited offer, suspicious URL, pressure to act quickly""}"
1771,Australia declares world's largest marine reserve,0,PHISHING,Suspicious URL and lack of date raise red flags.,,"{""classification"": ""PHISHING"", ""reasoning"": ""Suspicious URL and lack of date raise red flags.""}"
1772,G-spot location techniques for men,1,PHISHING,The subject line is sexually suggestive and the link leads to a suspicious domain.,,"{""classification"": ""PHISHING"", ""reasoning"": ""The subject line is sexually suggestive and the link leads to a suspicious domain.""}"
1773,Open Part-Time Positions,1,PHISHING,"The email contains common phishing hallmarks such as generic greetings, poor grammar, requests for personal information, and a suspicious email address.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains common phishing hallmarks such as generic greetings, poor grammar, requests for personal information, and a suspicious email address.""}"
1774,MAURILYN LOTTERIES: CONTACT IMPERIAL CHAMBER!!!,1,PHISHING,"The email contains classic phishing hallmarks: unsolicited lottery winnings, pressure to act quickly, requests for personal information, and suspicious sender details.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains classic phishing hallmarks: unsolicited lottery winnings, pressure to act quickly, requests for personal information, and suspicious sender details.""}"
1775,ZQF News: Breathtaking Data.,1,PHISHING,"The email contains nonsensical and unrelated sentences, a common characteristic of phishing emails designed to distract from malicious intent.",,"```json
{
""classification"": ""PHISHING"",
""reasoning"": ""The email contains nonsensical and unrelated sentences, a common characteristic of phishing emails designed to distract from malicious intent.""
}
```"
1776,RESPOND  URGENTLY PLS. - REF:rf/ntl-fgn,1,PHISHING,"The email contains classic phishing hallmarks: requests for urgent action, promises of large sums of money, requests for personal information, and a fabricated story to create a sense of urgency and trust.",,"```json
{
""classification"": ""PHISHING"",
""reasoning"": ""The email contains classic phishing hallmarks: requests for urgent action, promises of large sums of money, requests for personal information, and a fabricated story to create a sense of urgency and trust.""
}
```"
1777,Confirm Your Transaction,1,PHISHING,"The email asks for sensitive information like login credentials and card security codes, which is a common tactic used by phishers.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email asks for sensitive information like login credentials and card security codes, which is a common tactic used by phishers.""}"
1778,with a 0tc 1E0NARD updated CECI1 s 0tc,1,PHISHING,"The email contains numerous red flags including misspellings, unusual capitalization, and a vague, high-pressure sales pitch. The mention of stock manipulation and potential losses is also suspicious.",,"```json
{
""classification"": ""PHISHING"",
""reasoning"": ""The email contains numerous red flags including misspellings, unusual capitalization, and a vague, high-pressure sales pitch. The mention of stock manipulation and potential losses is also suspicious.""
}
```"
1779,overdue invoice_863637 ready  for your review via OneDrive Cloud.,1,PHISHING,"The email contains several red flags, including generic greetings, urgent language, requests for payment without clear context, and suspicious links/attachments.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains several red flags, including generic greetings, urgent language, requests for payment without clear context, and suspicious links/attachments.""}"
1780,"Re: [spambayes-dev] Help: bsddb._db.DBAccessError: (13,	'Permission denied -- put: attempt to modify a read-only tree')	in<bound method HammieFilter.close ...",0,LEGITIMATE,"This is a technical discussion on a mailing list about a bug in the SpamBayes software. It contains code snippets and analysis, typical of legitimate software development communication.",,"```json
{
""classification"": ""LEGITIMATE"",
""reasoning"": ""This is a technical discussion on a mailing list about a bug in the SpamBayes software. It contains code snippets and analysis, typical of legitimate software development communication.""
}
```"
1781,Paul Everitt: Interop in the Bazaar.,0,LEGITIMATE,The email appears to be a legitimate forwarding of a blog post with a clear source and context.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate forwarding of a blog post with a clear source and context.""}"
1782,Re: [Python-Dev] Invitation to try out open source code review tool,0,LEGITIMATE,The email appears to be a genuine discussion on the Python-Dev mailing list regarding a new open-source code review tool.,,"```json
{
""classification"": ""LEGITIMATE"",
""reasoning"": ""The email appears to be a genuine discussion on the Python-Dev mailing list regarding a new open-source code review tool.""
}
```"
1783,"Re: test: the ""bad rules"" report (fwd) ",0,,,JSON_PARSE_FAILED,"REF:  bad, avg S/O=0.00 avg Spam%=0.00 avg Ham%=0.00
>    # used in: FAKE_REPLY_SURE_A FAKE_REPLY_SURE_B
>   __NICE_REPLY_A:  no hits of target type
>    # used in: FAKE_REPLY_SURE_A FAKE_REPLY_SURE_B
>   __NICE_REPLY_B:  no hits of target type
>    # used in: FAKE_REPLY_SURE_A FAKE_REPLY_SURE_B
>   __NICE_REPLY_C:  no hits of target type
>    # used in: FAKE_REPLY_SURE_A FAKE_REPLY_SURE_B
>   __TEST_REPLY_B:  no hits of target type
>    # used in: FAKE_REPLY_SURE_A FAKE_REPLY_SURE_B
>   __TEST_REPLY_C:  no hits of target type
>    # used in: FAKE_REPLY_SURE_A FAKE_REPLY_SURE"
1784,RE:VERY IMPORTANT FROM DONALD.,1,PHISHING,"The email contains classic phishing hallmarks: requests for personal and financial information, promises of large sums of money, urgency, and a fabricated story.",,"```json
{
""classification"": ""PHISHING"",
""reasoning"": ""The email contains classic phishing hallmarks: requests for personal and financial information, promises of large sums of money, urgency, and a fabricated story.""
}
```"
1785,re : enron / stanford program,0,PHISHING,"The email uses informal language, contains grammatical errors, and mentions a large sum of money being sent without proper context or verification.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email uses informal language, contains grammatical errors, and mentions a large sum of money being sent without proper context or verification.""}"
1786,RE: Methane in livestock operations - EERC proposal,0,LEGITIMATE,The email appears to be a legitimate internal communication discussing a potential project related to microturbines.,,"```json
{
""classification"": ""LEGITIMATE"",
""reasoning"": ""The email appears to be a legitimate internal communication discussing a potential project related to microturbines.""
}
```"
1787,Re: v3.2.4 scan times slow,0,,,JSON_PARSE_FAILED,"ped into a scalar variable $data, you can use the following:  #!/usr/bin/perl -w use strict; use warnings; my @lines = split /\n/, $data; my $in_block = 0; for my $line (@lines) { if ($line =~ /^\s*$/) { $in_block = !$in_block; } else { if ($in_block) { print $line . ""\n""; } } }  This script will print all lines that are not blank lines and are between two blank lines.  --llgnioiicamalacbdeio Content-Type: message/rfc822 Content-Disposition: inline; filename=""beginners_98785.ezm"" >From jh@perl.org  Sat Apr 26 15:49:55 2008 Message-ID: <20080216133117.GA10471@perl.org> Date: Sat, 16 Feb 2008 13:31:17 +0100 From: ""J.H.""  To: soiofdvx"
1788,PROPOSAL,1,PHISHING,"The email contains classic phishing hallmarks: unsolicited contact, claims of a large inheritance, requests for personal information, and pressure to act quickly.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains classic phishing hallmarks: unsolicited contact, claims of a large inheritance, requests for personal information, and pressure to act quickly.""}"
1789,competitive analysis update # 7 - us terrorism attacks,0,LEGITIMATE,"The email discusses post-9/11 market and logistical disruptions, a topic relevant in the aftermath of the attacks.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email discusses post-9/11 market and logistical disruptions, a topic relevant in the aftermath of the attacks.""}"
1790,Re: Congratulations.,1,PHISHING,"The email contains classic phishing hallmarks: unsolicited lottery winnings, pressure to act quickly, requests for personal information, and suspicious contact details.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains classic phishing hallmarks: unsolicited lottery winnings, pressure to act quickly, requests for personal information, and suspicious contact details.""}"
1791,re : developement,1,PHISHING,"Suspicious subject, unprofessional language, and a claim of virus-free attachment from a potentially spoofed source.",,"{""classification"": ""PHISHING"", ""reasoning"": ""Suspicious subject, unprofessional language, and a claim of virus-free attachment from a potentially spoofed source.""}"
1792,ORIGINAL SHIPPING DOCUMENT INVOICE / PAYMENT jose@monkey.org,1,PHISHING,"The email contains common phishing tactics such as urgent language, a generic greeting, and a suspicious link to 'confirm your parcel'.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains common phishing tactics such as urgent language, a generic greeting, and a suspicious link to 'confirm your parcel'.""}"
1793,You won't believe! It's incredible!,1,PHISHING,"Suspicious link and generic, attention-grabbing subject line.",,"{""classification"": ""PHISHING"", ""reasoning"": ""Suspicious link and generic, attention-grabbing subject line.""}"
1794,Re: Battery Status,0,LEGITIMATE,The email appears to be a genuine technical question and answer exchange about battery capacity measurement.,,"```json
{
""classification"": ""LEGITIMATE"",
""reasoning"": ""The email appears to be a genuine technical question and answer exchange about battery capacity measurement.""
}
```"
