email_id,subject,true_label,predicted_label,reasoning,error,raw_response
1918,project doorstep update,0,LEGITIMATE,"The email discusses internal project updates within a company, including tasks such as financial confirmations, segregation of functions, and reporting. It does not contain any suspicious links, requests for personal information, or urgent actions typical of phishing emails.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email discusses internal project updates within a company, including tasks such as financial confirmations, segregation of functions, and reporting. It does not contain any suspicious links, requests for personal information, or urgent actions typical of phishing emails.""
}"
1919,Great length and volume in just a few weeks,1,PHISHING,"The email contains a deceptive subject line promoting a male enhancement treatment and links to an unverified domain (dearcan.com), which is typical of phishing attempts.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains a deceptive subject line promoting a male enhancement treatment and links to an unverified domain (dearcan.com), which is typical of phishing attempts.""
}"
1920,FreeClub- Get tons of Free Stuff For signing up,1,PHISHING,"The email offers a large sum of money for free sign-up, which is a common tactic used in phishing attempts to lure victims into clicking on malicious links.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email offers a large sum of money for free sign-up, which is a common tactic used in phishing attempts to lure victims into clicking on malicious links.""
}"
1921,[DMDX] retrace rate determination,0,LEGITIMATE,The email appears to be a personal technical issue report from Jonathan regarding issues with NVIDIA drivers affecting his computer performance and benchmark results. There are no indicators of phishing or malicious intent.,,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email appears to be a personal technical issue report from Jonathan regarding issues with NVIDIA drivers affecting his computer performance and benchmark results. There are no indicators of phishing or malicious intent.""
}"
1922,ScanMail Message: To Recipient virus found or matched file blocki	ng setting.,1,PHISHING,"The email contains suspicious language about a virus and instructions to refer to 'further details' in the message body, which is typical of phishing attempts. It also mentions specific technical terms like 'file blocking settings' and 'virus removal tools', which can be used to lure recipients into clicking on malicious links or downloading attachments.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious language about a virus and instructions to refer to 'further details' in the message body, which is typical of phishing attempts. It also mentions specific technical terms like 'file blocking settings' and 'virus removal tools', which can be used to lure recipients into clicking on malicious links or downloading attachments.""
}"
1923,Power,0,LEGITIMATE,"The email content does not contain any indicators of phishing such as requests for personal information, suspicious links, or urgent actions. It appears to be a genuine inquiry about a technical issue related to a robot project.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email content does not contain any indicators of phishing such as requests for personal information, suspicious links, or urgent actions. It appears to be a genuine inquiry about a technical issue related to a robot project.""
}"
1924,News.Com: Google search gets newsier.,0,LEGITIMATE,"The email does not contain any suspicious links, phishing attempts, or requests for personal information. It appears to be a legitimate news update about Google's search capabilities.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email does not contain any suspicious links, phishing attempts, or requests for personal information. It appears to be a legitimate news update about Google's search capabilities.""
}"
1925,Virus Alert,1,PHISHING,"The email claims that a virus was detected in a file sent by the recipient, which is a common tactic used in phishing emails to create urgency and fear.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email claims that a virus was detected in a file sent by the recipient, which is a common tactic used in phishing emails to create urgency and fear.""
}"
1926,CONGRATULATION!!!!!!!,1,PHISHING,"The email contains suspicious elements such as a congratulatory message about winning a large sum of money without prior notification, requests for personal and financial information, and contact details for a claims agent. These are common tactics used in phishing scams.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious elements such as a congratulatory message about winning a large sum of money without prior notification, requests for personal and financial information, and contact details for a claims agent. These are common tactics used in phishing scams.""
}"
1927,Re: [Python-3000] The release process,0,LEGITIMATE,"The email discusses technical details related to the Python 3000 project, specifically about the release process and documentation updates. It does not contain any suspicious links, requests for personal information, or other indicators of phishing.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email discusses technical details related to the Python 3000 project, specifically about the release process and documentation updates. It does not contain any suspicious links, requests for personal information, or other indicators of phishing.""
}"
1928,"Re: About apt, kernel updates and dist-upgrade",0,LEGITIMATE,"The email is discussing technical details about apt configuration related to kernel updates, which appears to be a legitimate inquiry about package management in Linux systems.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email is discussing technical details about apt configuration related to kernel updates, which appears to be a legitimate inquiry about package management in Linux systems.""
}"
1929,[Python-Dev] Introducing the ``make check`` command,0,LEGITIMATE,"The email discusses technical improvements for a Python development tool and seeks feedback on potential enhancements. It does not contain any suspicious links, requests for personal information, or urgent actions typical of phishing emails.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email discusses technical improvements for a Python development tool and seeks feedback on potential enhancements. It does not contain any suspicious links, requests for personal information, or urgent actions typical of phishing emails.""
}"
1930,Re: [Python-Dev] Proposal: from __future__ import	unicode_string_literals,0,LEGITIMATE,"The email appears to be discussing technical Python development within a mailing list context, without any indicators of phishing attempts or requests for personal information.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email appears to be discussing technical Python development within a mailing list context, without any indicators of phishing attempts or requests for personal information.""
}"
1931,Sun donates elliptic curve code to OpenSSL? (fwd),0,LEGITIMATE,"The email appears to be forwarding a press release about Sun donating elliptic curve code to the OpenSSL project. It does not contain any suspicious links or requests for personal information, which are common indicators of phishing emails.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email appears to be forwarding a press release about Sun donating elliptic curve code to the OpenSSL project. It does not contain any suspicious links or requests for personal information, which are common indicators of phishing emails.""
}"
1932,re: may the cash invest M0RRIS,1,PHISHING,"The email contains suspicious financial content, including mention of a stock and potential losses, alongside technical jargon related to VoIP networks. It also includes a call to action to 'read the entire release asap' without providing a clear source or context, which is typical of phishing attempts.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious financial content, including mention of a stock and potential losses, alongside technical jargon related to VoIP networks. It also includes a call to action to 'read the entire release asap' without providing a clear source or context, which is typical of phishing attempts.""
}"
1933,Re: sa-learn --ham ground rules,0,LEGITIMATE,"The email appears to be a personal message from John Hardin to Gene Heskett discussing their experience running as root on a system. It does not contain any suspicious links, requests for personal information, or other indicators typically found in phishing emails.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email appears to be a personal message from John Hardin to Gene Heskett discussing their experience running as root on a system. It does not contain any suspicious links, requests for personal information, or other indicators typically found in phishing emails.""
}"
1934,Re: [Python-3000] range() issues,0,LEGITIMATE,"The email discusses technical details related to Python's `range()` function and its limitations, without any indications of phishing attempts or requests for personal information.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email discusses technical details related to Python's `range()` function and its limitations, without any indications of phishing attempts or requests for personal information.""
}"
1935,Great Idea for You byrdshot,1,PHISHING,"The email promotes quick financial solutions and uses urgency ('Mortgage Rates Are About To Rise') to encourage immediate action, which is a common tactic in phishing emails.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email promotes quick financial solutions and uses urgency ('Mortgage Rates Are About To Rise') to encourage immediate action, which is a common tactic in phishing emails.""
}"
1936,Re: [Python-Dev] No time for svn merge,0,LEGITIMATE,"The email discusses technical details related to merging code changes in a Python project and provides instructions on how to handle the process. It does not contain any suspicious links, requests for personal information, or other indicators typically found in phishing emails.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email discusses technical details related to merging code changes in a Python project and provides instructions on how to handle the process. It does not contain any suspicious links, requests for personal information, or other indicators typically found in phishing emails.""
}"
1937,DeMorgan's Law doesn't work,0,LEGITIMATE,"The email content appears to be discussing programming and software development techniques, specifically related to finding unused filenames in directories. The sender is seeking advice on how to improve their code, which is typical of a legitimate professional communication about software development.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email content appears to be discussing programming and software development techniques, specifically related to finding unused filenames in directories. The sender is seeking advice on how to improve their code, which is typical of a legitimate professional communication about software development.""
}"
1938,"[Bug 5673] [review] ""ALL"" header includes extra spaces between header names and values",0,LEGITIMATE,"The email appears to be discussing a technical issue related to Apache SpamAssassin software, specifically about handling of headers. It does not contain any suspicious links, urgent requests, or other indicators typically found in phishing emails.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email appears to be discussing a technical issue related to Apache SpamAssassin software, specifically about handling of headers. It does not contain any suspicious links, urgent requests, or other indicators typically found in phishing emails.""
}"
1939,A Non-Integer Power Function on the Pixel Shader,0,LEGITIMATE,"The email appears to be discussing a technical topic related to graphics programming, specifically a shader technique for approximating non-integer power functions. It does not contain any suspicious links or requests for personal information, which are common indicators of phishing emails.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email appears to be discussing a technical topic related to graphics programming, specifically a shader technique for approximating non-integer power functions. It does not contain any suspicious links or requests for personal information, which are common indicators of phishing emails.""
}"
1940,ADV: I bet that I make more money in the Web design business than you do. Time:11:11:08 PM,1,PHISHING,"The email contains deceptive content promoting a lucrative web design business with unrealistic claims of high profits and easy setup. It includes contact information and a phone number, encouraging recipients to call or respond, which are common tactics used in phishing attempts.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains deceptive content promoting a lucrative web design business with unrealistic claims of high profits and easy setup. It includes contact information and a phone number, encouraging recipients to call or respond, which are common tactics used in phishing attempts.""
}"
1941,You got new message!,1,PHISHING,"The email contains suspicious elements such as a request to click 'Not Spam' and use a specific browser (Mozilla Firefox) for security, which are common tactics used in phishing attempts.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious elements such as a request to click 'Not Spam' and use a specific browser (Mozilla Firefox) for security, which are common tactics used in phishing attempts.""
}"
1942,Re: wrt inotify problem,0,LEGITIMATE,The email appears to be from a technical discussion about a software issue (inotify problem) between colleagues. The request for testing a patch is common in such contexts and does not indicate phishing activity.,,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email appears to be from a technical discussion about a software issue (inotify problem) between colleagues. The request for testing a patch is common in such contexts and does not indicate phishing activity.""
}"
1943,Rev 82: merge from ronnie in http://samba.org/~tridge/ctdb,0,LEGITIMATE,"The email contains technical information related to software revision and commit history, which is typical for legitimate communication within a software development team.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email contains technical information related to software revision and commit history, which is typical for legitimate communication within a software development team.""
}"
1944,Re: [PATCH] Update Term::UI to 0.18,0,LEGITIMATE,"The email appears to be a standard communication about a software patch for a specific project (Term::UI), without any indicators of phishing attempts.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email appears to be a standard communication about a software patch for a specific project (Term::UI), without any indicators of phishing attempts.""
}"
1945,PLEASE READ AND GET BACK TO ME,1,PHISHING,"The email contains suspicious content such as a fabricated story about a deceased person's bank deposit, urgent need to act quickly, and requests for personal information. It also includes a private email address for further communication, which is a common tactic used in phishing emails.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious content such as a fabricated story about a deceased person's bank deposit, urgent need to act quickly, and requests for personal information. It also includes a private email address for further communication, which is a common tactic used in phishing emails.""
}"
1946,Re: [spambayes-dev] spoof detector,0,LEGITIMATE,"The email appears to be discussing technical topics related to programming languages and IDEs, specifically Iron Python and Visual Basic 2005/2008. There are no indicators of phishing or malicious intent within the content.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email appears to be discussing technical topics related to programming languages and IDEs, specifically Iron Python and Visual Basic 2005/2008. There are no indicators of phishing or malicious intent within the content.""
}"
1947,WMIC RTO Seams TF Report on RTO Scheduling Timelines,0,PHISHING,"The email contains urgent instructions to review and comment on an RTO report by a specific date, which is unusual and suspicious. It also requests sensitive information (comments) and provides instructions on printing documents, which can be red flags for phishing attempts.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains urgent instructions to review and comment on an RTO report by a specific date, which is unusual and suspicious. It also requests sensitive information (comments) and provides instructions on printing documents, which can be red flags for phishing attempts.""
}"
1948,SASL questions,0,PHISHING,"The email contains technical details about configuring Postfix to prevent phishing attempts, which is typically associated with legitimate security inquiries. However, the specific mention of excluding a user based on their IP and issues with SquirrelMail suggest that the sender might be attempting to manipulate the system to perform phishing attacks, making the overall context suspicious.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains technical details about configuring Postfix to prevent phishing attempts, which is typically associated with legitimate security inquiries. However, the specific mention of excluding a user based on their IP and issues with SquirrelMail suggest that the sender might be attempting to manipulate the system to perform phishing attacks, making the overall context suspicious.""
}"
1949,cera conf call on the potential impact of a recession on us gas &,0,PHISHING,"The email contains a call invitation for a conference call about the potential impact of a recession on US gas and power markets. However, it includes suspicious elements such as asking recipients to identify themselves as Enron, providing technical assistance instructions, and including a link to a registration page. The email also mentions a CERA conference, but the content and structure are inconsistent with legitimate CERA communications, leading to suspicion of phishing.",,"{
""classification"": ""PHISHING"",
""reasoning"": ""The email contains a call invitation for a conference call about the potential impact of a recession on US gas and power markets. However, it includes suspicious elements such as asking recipients to identify themselves as Enron, providing technical assistance instructions, and including a link to a registration page. The email also mentions a CERA conference, but the content and structure are inconsistent with legitimate CERA communications, leading to suspicion of phishing.""
}"
1950,ets salutes,0,LEGITIMATE,"The email appears to be congratulating Julie Armstrong on receiving an award from the Arthritis Foundation, which is a legitimate organization. The content does not contain any indicators of phishing, such as urgent requests for personal information or links to suspicious websites.",,"{
""classification"": ""LEGITIMATE"",
""reasoning"": ""The email appears to be congratulating Julie Armstrong on receiving an award from the Arthritis Foundation, which is a legitimate organization. The content does not contain any indicators of phishing, such as urgent requests for personal information or links to suspicious websites.""
}"
1951,Apt-get question,0,PHISHING,"The email contains instructions on how to download and install software packages, which is suspicious. It also mentions downloading files from an unverified source (CD) and suggests using a command that bypasses normal package management processes, indicating potential malware or phishing attempts.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains instructions on how to download and install software packages, which is suspicious. It also mentions downloading files from an unverified source (CD) and suggests using a command that bypasses normal package management processes, indicating potential malware or phishing attempts.""
}"
1952,How to get the attention of recruiters ,0,LEGITIMATE,"The email contains career advice and tips from various sources, including articles from reputable news outlets and career-focused publications. It does not contain any suspicious links, requests for personal information, or indications of phishing attempts.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email contains career advice and tips from various sources, including articles from reputable news outlets and career-focused publications. It does not contain any suspicious links, requests for personal information, or indications of phishing attempts.""
}"
1953,schedule crawler : hourahead failure,0,PHISHING,"The email contains technical error messages related to database operations, which is suspicious for phishing attempts. The mention of 'manual intervention required' and the context of a 'schedule crawler' suggest an attempt to deceive the recipient into believing they need to take action, likely to access or manipulate data.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains technical error messages related to database operations, which is suspicious for phishing attempts. The mention of 'manual intervention required' and the context of a 'schedule crawler' suggest an attempt to deceive the recipient into believing they need to take action, likely to access or manipulate data.""
}"
1954,Identity Update [Account - Information]: Receipt # 3054812024.!!,1,PHISHING,"The email contains urgent instructions to log in to a PayPal account and verify personal information, which is a common tactic in phishing emails. It also includes a fake reference number (PP-005-459-967-002) and an alarming tone about unusual account activity.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains urgent instructions to log in to a PayPal account and verify personal information, which is a common tactic in phishing emails. It also includes a fake reference number (PP-005-459-967-002) and an alarming tone about unusual account activity.""
}"
1955,Easy communication between HBs,0,PHISHING,"The email contains technical details about a serial communication setup and provides sample code. However, the sender is unknown and the context suggests this is likely a phishing attempt to gain access to sensitive information through a fake communication system.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains technical details about a serial communication setup and provides sample code. However, the sender is unknown and the context suggests this is likely a phishing attempt to gain access to sensitive information through a fake communication system.""
}"
1956,"[DMDX] zil, vox and button press",0,LEGITIMATE,"The email appears to be from a legitimate academic institution seeking input on a research proposal involving a cognitive neuropsychology experiment. The sender is asking for feedback on a potential method for collecting data, which is consistent with professional communication between researchers.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email appears to be from a legitimate academic institution seeking input on a research proposal involving a cognitive neuropsychology experiment. The sender is asking for feedback on a potential method for collecting data, which is consistent with professional communication between researchers.""
}"
1957,Re: [PATCH] VDf no longer in PERL_CORE,0,LEGITIMATE,"The email appears to be a response to a patch request regarding macros related to Perl's core functionality. It does not contain any suspicious links, urgent requests, or unusual greetings that are typical indicators of phishing emails.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email appears to be a response to a patch request regarding macros related to Perl's core functionality. It does not contain any suspicious links, urgent requests, or unusual greetings that are typical indicators of phishing emails.""
}"
1958,Re: Truth-Table generator,0,LEGITIMATE,"The email appears to be a technical discussion about generating truth tables for logic expressions, which is a legitimate topic. The sender, Steve Wampler, provides a code snippet and asks if anyone can generalize it, indicating a request for help rather than a phishing attempt.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email appears to be a technical discussion about generating truth tables for logic expressions, which is a legitimate topic. The sender, Steve Wampler, provides a code snippet and asks if anyone can generalize it, indicating a request for help rather than a phishing attempt.""
}"
1959,MRS LIZY KAMARA,1,PHISHING,"The email contains urgent language about retrieving a large sum of money, requests personal information (account details), and offers an enticing reason (investment opportunities). These are common tactics used in phishing emails.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains urgent language about retrieving a large sum of money, requests personal information (account details), and offers an enticing reason (investment opportunities). These are common tactics used in phishing emails.""
}"
1960,COMPLIMENT OF THE SEASON,1,PHISHING,"The email contains suspicious elements such as a request for personal and financial information, urgent action needed, and a promise of a large sum of money. It also includes a fabricated story about a deceased customer's account and attempts to create a partnership for inheritance, which are common tactics used in phishing scams.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious elements such as a request for personal and financial information, urgent action needed, and a promise of a large sum of money. It also includes a fabricated story about a deceased customer's account and attempts to create a partnership for inheritance, which are common tactics used in phishing scams.""
}"
1961,"[Spambayes-checkins] spambayes/spambayes WebAppPlugin.py, 1.1.2.2,	NONE",0,LEGITIMATE,"The email is related to a CVS update for a project named spambayes, which is a legitimate open-source project. The content does not contain any phishing elements such as requests for personal information or links to suspicious websites.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email is related to a CVS update for a project named spambayes, which is a legitimate open-source project. The content does not contain any phishing elements such as requests for personal information or links to suspicious websites.""
}"
1962,Google Alert - bush,0,LEGITIMATE,"The email contains links to news articles and is labeled as a Google Alert, which is a legitimate service used to receive notifications about specific keywords across various news sources. There is no indication of phishing or malicious intent.",,"{
""classification"": ""LEGITIMATE"",
""reasoning"": ""The email contains links to news articles and is labeled as a Google Alert, which is a legitimate service used to receive notifications about specific keywords across various news sources. There is no indication of phishing or malicious intent.""
}"
1963,Verification,1,PHISHING,"The email contains urgent instructions to verify an account, requests for personal information, and links to a verification page. It also mentions a specific IP address and date/time, which could be used for phishing attacks. The presence of a 'Technical support team' sender and the claim of account closure if not complied with are red flags.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains urgent instructions to verify an account, requests for personal information, and links to a verification page. It also mentions a specific IP address and date/time, which could be used for phishing attacks. The presence of a 'Technical support team' sender and the claim of account closure if not complied with are red flags.""
}"
1964,A ready-to-submit GSA Schedule proposal in 3 days or less,0,PHISHING,"The email contains urgent language ('in 3 days or less'), offers a 'ready-to-submit' proposal, and includes a registration link without any verification of the recipient's interest or previous interaction. These elements are common in phishing attempts.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains urgent language ('in 3 days or less'), offers a 'ready-to-submit' proposal, and includes a registration link without any verification of the recipient's interest or previous interaction. These elements are common in phishing attempts.""
}"
1965,opd mods,0,LEGITIMATE,"The email appears to be from an internal IT staff member (Dave) providing information about changes made to the optical pointing daemon (opd) configuration. It includes details about parameter changes and instructions for accessing and editing the configuration file. There are no signs of phishing attempts such as urgent requests, links to download attachments, or unusual commands.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email appears to be from an internal IT staff member (Dave) providing information about changes made to the optical pointing daemon (opd) configuration. It includes details about parameter changes and instructions for accessing and editing the configuration file. There are no signs of phishing attempts such as urgent requests, links to download attachments, or unusual commands.""
}"
1966,Account Suspention Notice!,1,PHISHING,"The email requests an account upgrade for free mailbox space and contains a security alert that prompts immediate action, which are common tactics used in phishing attempts.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email requests an account upgrade for free mailbox space and contains a security alert that prompts immediate action, which are common tactics used in phishing attempts.""
}"
1967,50 ways to meet your lover_Suppeko,1,PHISHING,"The email contains suspicious links and an attempt to lure the recipient into clicking on a malicious website, which is indicative of a phishing attempt.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious links and an attempt to lure the recipient into clicking on a malicious website, which is indicative of a phishing attempt.""
}"
1968,Re: [opensuse] ext3 check forced = frustration,0,LEGITIMATE,"The email appears to be discussing technical issues related to Linux systems, specifically about disabling splash screens and booting into verbose mode during file system checks. It does not contain any suspicious links, requests for personal information, or other indicators typically found in phishing emails.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email appears to be discussing technical issues related to Linux systems, specifically about disabling splash screens and booting into verbose mode during file system checks. It does not contain any suspicious links, requests for personal information, or other indicators typically found in phishing emails.""
}"
1969,Local Area Employee Searching Notice,1,PHISHING,"The email contains suspicious elements such as an urgent call to action, request for personal information, and offers of high salaries without providing details about the job or company. It also includes a fake email address (Vasilii.Fedorov@gmail.com) and does not match the official communication from a legitimate company like Aschsoft Inc.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious elements such as an urgent call to action, request for personal information, and offers of high salaries without providing details about the job or company. It also includes a fake email address (Vasilii.Fedorov@gmail.com) and does not match the official communication from a legitimate company like Aschsoft Inc.""
}"
1970,YOUR EMAIL WON THE LOTTERY,1,PHISHING,"The email promises a large lottery win with no need to purchase a ticket, and requests personal information including financial details and contact information, which is characteristic of phishing scams.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email promises a large lottery win with no need to purchase a ticket, and requests personal information including financial details and contact information, which is characteristic of phishing scams.""
}"
1971,Security Alert,1,PHISHING,"The email contains urgent language about account verification and requests for personal information, which is a common tactic in phishing attempts. It also includes a direct call-to-action (CTA) to click a link to log in and verify the account, which could lead to a malicious website.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains urgent language about account verification and requests for personal information, which is a common tactic in phishing attempts. It also includes a direct call-to-action (CTA) to click a link to log in and verify the account, which could lead to a malicious website.""
}"
1972,COMPUTERISED EMAIL DRAWS,1,PHISHING,"The email contains suspicious elements such as offering a large sum of money without any apparent reason, requesting personal and financial information, and directing recipients to contact an external party via email. These are common tactics used in phishing scams.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious elements such as offering a large sum of money without any apparent reason, requesting personal and financial information, and directing recipients to contact an external party via email. These are common tactics used in phishing scams.""
}"
1973,article : ' business gets brisker online ' ( enron mention ),0,LEGITIMATE,"The email contains a legitimate article link and a polite closing remark, without any indicators of phishing such as urgent requests for action, suspicious links, or unprofessional language.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email contains a legitimate article link and a polite closing remark, without any indicators of phishing such as urgent requests for action, suspicious links, or unprofessional language.""
}"
1974,A Living Memorial,0,PHISHING,"The email contains a phishing attempt disguised as a discussion about the World Trade Center site memorial. It includes a suspicious link to a WSJ article and encourages recipients to engage in a debate about the memorial's design, which is likely a red herring to divert attention from the main message.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains a phishing attempt disguised as a discussion about the World Trade Center site memorial. It includes a suspicious link to a WSJ article and encourages recipients to engage in a debate about the memorial's design, which is likely a red herring to divert attention from the main message.""
}"
1975,Re: [ILUG] SUSE 8 disks? (was [ILUG] ILUG newsgroup(s)?),0,LEGITIMATE,"The email appears to be a response to a previous message about SUSE 8 disks, but it is not phishing. The sender is discussing issues related to email threading in a way that seems to be a continuation of a conversation rather than soliciting or offering fraudulent information.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email appears to be a response to a previous message about SUSE 8 disks, but it is not phishing. The sender is discussing issues related to email threading in a way that seems to be a continuation of a conversation rather than soliciting or offering fraudulent information.""
}"
1976,"GAMESPOT PC: Lionheart designer diary, No One Lives Forever 2 screenshot update, and more!",0,PHISHING,"The email contains multiple links that redirect to suspicious online stores and promotions, which is indicative of phishing attempts. Additionally, the email includes personal information (e.g., e-mail address) and encourages users to visit external links without proper verification.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains multiple links that redirect to suspicious online stores and promotions, which is indicative of phishing attempts. Additionally, the email includes personal information (e.g., e-mail address) and encourages users to visit external links without proper verification.""
}"
1977,research meeting,0,LEGITIMATE,"The email appears to be about organizing a meeting for a research group to discuss resource allocation and team size. It does not contain any suspicious links, requests for personal information, or urgent actions that could indicate a phishing attempt.",,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email appears to be about organizing a meeting for a research group to discuss resource allocation and team size. It does not contain any suspicious links, requests for personal information, or urgent actions that could indicate a phishing attempt.""
}"
1978,LETTER TO YOU X. XXXXXXXXXX XXXXXXXX ,1,PHISHING,"The email contains suspicious elements such as urgent requests for personal information, promises of financial gain, and instructions to act quickly without verifying the legitimacy of the request. It also includes fabricated details about a deceased individual and a potential war fund donation, which are red flags for phishing attempts.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious elements such as urgent requests for personal information, promises of financial gain, and instructions to act quickly without verifying the legitimacy of the request. It also includes fabricated details about a deceased individual and a potential war fund donation, which are red flags for phishing attempts.""
}"
1979,50 ways to meet your lover_Rasele,1,PHISHING,"The email contains suspicious links and a request to provide personal information, which are common tactics used in phishing attempts.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious links and a request to provide personal information, which are common tactics used in phishing attempts.""
}"
1980,PLEASE SAVE MY SOUL,1,PHISHING,"The email contains urgent and threatening language, requests for personal information and financial details, and directs the recipient to contact an attorney via email and fax. These are common tactics used in phishing scams.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains urgent and threatening language, requests for personal information and financial details, and directs the recipient to contact an attorney via email and fax. These are common tactics used in phishing scams.""
}"
1981,Space shuttle ready for return,0,LEGITIMATE,The email does not contain any suspicious links or requests for personal information and appears to be about a real event related to a space shuttle.,,"{
  ""classification"": ""LEGITIMATE"",
  ""reasoning"": ""The email does not contain any suspicious links or requests for personal information and appears to be about a real event related to a space shuttle.""
}"
1982,you were added,1,PHISHING,"The email contains suspicious links and offers to download software that purports to remove spyware, which is common in phishing attempts. It also includes generic language about pop-up ads and privacy issues without providing specific details about the product.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious links and offers to download software that purports to remove spyware, which is common in phishing attempts. It also includes generic language about pop-up ads and privacy issues without providing specific details about the product.""
}"
1983,INTERNATIONAL PROGRAM NOTICE,1,PHISHING,"The email contains suspicious elements such as an offer of a large cash prize, a reference to a computer draw/ballot system, and instructions to contact a specific agent for claim processing. The email also includes a fabricated contact email (dayzersclaims@netscape.net) and does not provide a legitimate contact phone number or address, which are red flags for phishing attempts.",,"{
  ""classification"": ""PHISHING"",
  ""reasoning"": ""The email contains suspicious elements such as an offer of a large cash prize, a reference to a computer draw/ballot system, and instructions to contact a specific agent for claim processing. The email also includes a fabricated contact email (dayzersclaims@netscape.net) and does not provide a legitimate contact phone number or address, which are red flags for phishing attempts.""
}"
