subject,body,label,phish_type
A new contract document has been shared,"Subject: A new contract document has been shared

Hi Jose,

We're excited to share the latest draft of the contract for your review!  We've made some great progress and want to get your input before the upcoming meeting.  

Please take a look at the attached document and let us know if you have any questions.  We're looking forward to discussing it further with you soon.

Best regards,

The Team 


Click To View Document 
This email was sent to jose@monkey.org",1,document_share
"Dear,","Dear,

I'm writing to you because I'm deeply inspired by your country's commitment to education and opportunity.  My name is David Djedjess, and I'm a 23-year-old aspiring medical student from the Congo Republic.  

Unfortunately, due to unforeseen circumstances, I've had to relocate to an asylum camp in Abidjan, Cote d'Ivoire.  The political climate in my home country has made it difficult to continue my studies, and I'm eager to find a stable environment where I can pursue my dream of becoming a doctor.

I've been fortunate enough to inherit a substantial sum of money from my late parents.  This inheritance allows me to cover my educational expenses, but I need assistance with the logistical challenges of relocating to your country.  

I believe your country offers a welcoming and supportive environment for international students, and I'm hoping you might be willing to act as a guardian and help me navigate the process of obtaining a visa and settling in.  

I'd love to learn more about your life and experiences in your country.  Perhaps we could even connect over a video call sometime.

Thank you for your time and consideration.

Sincerely,
David",1,advance_fee
We've noticed some unidentified informations on your account ID!,"Subject: We've noticed some unidentified informations on your account ID!

Body:

Hi [Name],

We're always working hard to keep your Apple account secure and up-to-date.  Recently, we've been running some routine system checks and noticed some unusual activity associated with your account ID: MP-873-906-200.  

To ensure everything is running smoothly and protect your account, we kindly ask you to log in and review your recent activity. This will help us verify your identity and ensure your account remains secure.

You can access your account here: [Link to malicious website]

Thanks for your cooperation!

Sincerely,

The Apple Support Team",1,account_verify
Re: Re[4]: A moment of silence for the First Amendment (fwd),"----- Original Message ----- 
From:  > 

It's truly disheartening to see how divided our nation has become.  It seems like 

> the parties -are- screaming and shouting over political figures because they feel so unheard and ignored by those in power.  They're desperately trying to find a way to make their voices heard, even if it means resorting to disruptive protests.  I understand their frustration, as it's important for all citizens to feel like their opinions matter. While I personally believe there are more constructive ways to engage in political discourse, I can't fault their passion and commitment to their beliefs.",0,legit
Your parcel has arrived,"Subject: Your parcel has arrived

Dear Customer,

Your parcel has arrived at the post office! We're so excited for you to receive it.  

Unfortunately, there was a slight mix-up with the delivery details. To ensure your parcel gets to you safely and quickly, please download the attached receipt. This receipt will help you confirm the correct delivery address and allow you to easily pick up your package at the nearest DHL office.

We apologize for any inconvenience this may cause and appreciate your understanding.

Happy receiving!

Sincerely,

The DHL Team",1,document_share
This is the final test of a,"<=21DOCTYPE HTML PUBLIC =22-//W3C//DTD HTML 4.0 Transitional//EN=22> For        Immediate Release Cal-Bay (Stock Symbol: CBYI)        

**Exciting News for Investors!**

Watch for analyst =22Strong Buy Recommendations=22 and several advisory        newsletters picking CBYI.   CBYI has filed to be traded=  on        the OTCBB, a move that often leads to increased visibility and investor interest.  Share prices historically INCREASE when companies=  get        listed on this larger trading exhange. CBYI is trading aroun= d =24.30=A2        and is poised to experience significant growth in the near futur= e.          Put CBYI on your watch list, acquire a postion TODAY. =       

**Why CBYI is a Promising Investment:**

* **Proven Success:** CBYI is a profitable company, NO DEBT and is on track to beat ALL earnings        estimates with increased revenue of 50% annually=21 
* **Industry Leader:** One of the FASTEST growing distributors in environmental &= ; safety        equipment instruments.
* **",1,loans
[SOC100-L:509] (no subject),"Lehua Patacchia Sociology 100 December 11, 2002   The Downfall of Hawaii�s Economy

I remember that homecoming day when the Waialua sugar mill was being closed down. It was a somber occasion, with teachers discussing the impact on our community and asking us how we felt. The closure of the mill was a stark reminder of the challenges facing Hawaii's economy. Many families in Waialua, including my own, had generations of workers at the mill.  As a young student, I didn't fully grasp the gravity of the situation, but I did notice the sadness and uncertainty that hung over the town.

Over the past few decades, Hawaii has been grappling with economic difficulties due to increased global competition. Our reliance on tourism has grown, while traditional industries like agriculture have struggled.  The closing of sugar mills, a result of free trade agreements, has left a void in the local economy.

International markets have become incredibly competitive, with countries like Korea and Indonesia producing goods at lower costs. This makes it difficult for Hawaii to compete in manufacturing. However, free trade also presents opportunities. We can now access goods from around the world, including products traditionally associated with Hawaii, like ukuleles and",1,stock_pump_dump
[Fwd: Re: unable to run sa-learn utility as non-root user],"Subject: [Fwd: Re: unable to run sa-learn utility as non-root user]

Email body:

Matt Kettler wrote:
> Srilatha wrote:
>> Hi,
>>
>> I am using SpamAssassin 3.2.1
>>
>> sa-learn utility is taking user name but it is not running as the
>> given user
> First, I assume you're trying to use sa-learn -u.
> 
> If you read the docs closely, the -u parameter to sa-learn *ONLY* works
> for SQL and virtual configurations.
> 
>  I've been helping Srilatha troubleshoot some issues with her SpamAssassin setup. It seems she's trying to use the sa-learn utility to train her spam filter, but she's running into some permission problems. 

Why not su - youruser -c ""sa-learn --spam /whatever"" ?

Jon

Sorry about that, Matt. I'll get the hang of this email thing eventually :)",0,legit
Confirm your informations !,"Subject: Confirm your informations !

Email body:

Apple : Confirm your informations ! We're always working to improve the security of your Apple account. As part of our ongoing efforts, we've recently implemented enhanced security measures that require all users to re-verify their account information.  

To ensure a seamless experience, please click the ""renew"" button below to access your account and update your details. This will help us keep your account safe and secure.

We encourage you to update your information within the next 3 days to avoid any potential service interruptions.

Thanks, 
The Apple account team",1,tech_support
Re: [opensuse] Setting up a mail server,"Subject: Re: [opensuse] Setting up a mail server

John wrote:
> I am attempting to set up a mail server on a local Suse 10.3 box. I am 
> totally lost!!
> Have tried to follow the info at: 
> http://en.opensuse.org/Mail_server_HOWTO
> but, being a bit thick, haven't succeeded....
>
> If I am setting up a local server, do I need fetchmail, etc?? I may be 
> wrong (prob am!), but this info seems to be mostly client oriented, 
> not server....??
>
> What programs are actually needed, just to set up the server, 
> (initially, just internally) and how do you then connect your clients 
> to the server??
> Sorry if I'm being a bit slow.....
>
>    John.
>
>
>
>
I've been experimenting with setting up a local mail server for personal use, and I found that fetchmail and UW IMAP are a great combination.  Fetchmail is really handy for pulling mail from your ISP's POP server directly",0,legit
Adv: Your road to FINANCIAL FREEDOM begins here!,"Subject: Adv: Your road to FINANCIAL FREEDOM begins here!

Email body:

Are you overwhelmed with debt and high interest rates?  We understand!  Many people struggle with managing their finances, and it can feel like a never-ending cycle.  

Are you receiving annoying calls from creditors?  It's time to take control of your financial future!  Don't let debt hold you back any longer.

We're here to help you achieve your financial goals. Our program offers professional guidance and support to reduce your interest rates and minimum payments.  We also provide valuable resources and information to empower you to make informed decisions about your finances.

Join our community of individuals who are taking steps towards a brighter financial future.  Visit us at http://www.mydebtsite.com/myhome.htm today and discover how we can help you achieve financial freedom!

This email address was obtained from a purchased list. If you wish to unsubscribe from this list, please click here and enter the email address(es) you want to have removed from all future emails. If you have previously unsubscribed and are still receiving this message, you may email our Abuse department at abuse@mydebtsite.com or write us at: No Spam -",1,loans
California 7/19,"This is a critical update on the ongoing efforts to stabilize the California energy market.  

Both the Assembly and Senate are taking steps to address the complex challenges facing Southern California Edison (SCE) through separate bills, AB82xx and SB 78xx. While these bills differ in some aspects, they both aim to provide a framework for a more sustainable energy future.

SCE has expressed some concerns about the details of these proposals, particularly regarding the financial implications and regulatory oversight. They are actively engaging in discussions with lawmakers to ensure that any final legislation adequately addresses their concerns and protects the interests of their customers.

Senator Burton, a strong advocate for consumer protection, has emphasized the importance of finding a solution that balances the needs of SCE with the broader interests of California. He believes that these bills represent a significant step towards achieving that balance.

The coming weeks will be crucial as these bills move through the legislative process.  We will continue to monitor developments closely and provide updates as they become available.",0,legit
Your love tool is due to be increased!,"Subject: Your love tool is due to be increased!

Body:

We're thrilled to announce an exciting upgrade to your relationship enhancement program!  

We've been working hard to refine our formula, and the results are truly remarkable.  Your partner will be amazed by the positive changes you'll experience together.  

Ready to take your relationship to the next level? Click here to learn more: http://whitedone.com/",1,pharm_sex
Your USAA Checking/Savings Account Banking Bill,"Subject: Your USAA Checking/Savings Account Banking Bill

Body:

We're excited to share an important update regarding your USAA Checking/Savings Account! Attached you'll find a personalized document outlining some exciting new features and benefits we've recently implemented to enhance your banking experience. We encourage you to review it at your earliest convenience. 


Let us know if you have any questions.


Sincerely,

The USAA Team",1,document_share
All Your Breast Enlargement Info From Top Breast Enlargement Sites.,"Subject: All Your Breast Enlargement Info From Top Breast Enlargement Sites.

Body:

Are you looking to boost your confidence and feel more attractive? This amazing new supplement can help you achieve your goals!  It's designed to help you feel your best and reach your full potential. 

Recent studies have shown that feeling confident and comfortable in your own skin is incredibly important for overall well-being.  

Learn more about this breakthrough product and how it can help you feel amazing:

http://zoomhigh.com/",1,pharm_sex
calpine daily gas nomination,"Subject: calpine daily gas nomination

Julie,

As I mentioned earlier, we're making great progress on getting the unit up and running! We're encountering a few minor technical hiccups, but nothing major.  I'm optimistic we'll be able to start it up this afternoon. I'll keep you updated on our progress.

Thanks,

Ricky A. Archer
Fuel Supply
700 Louisiana, Suite 2700
Houston, Texas 77002
713 - 830 - 8659 direct
713 - 830 - 8722 fax
- calpine daily gas nomination 1 . doc
- calpine daily gas nomination 1 . doc",0,legit
Telecom Consolidation Begins to Accelerate.................... qsv,"![](http://www.developerhosting.com/lqtracker/imgtrk.asp?id=40165&uid=1290)  
  
Vol. 6, Issue 243 - August 2002

The Wall Street Bulletin

_**Your First Source For News From ""The Street""**_

Symbol: **IGTT**  
Shares Outstanding: 373,400,0000  
Float (est.): 52,560,000  
Short-Term Target: $3.75  
52 week High/Low: $1.10/0.02  
Rating: Strong Buy

**Our last pick Symphony Telecom (OTCBB: SYPY) went UP 100% in just one
week!!!**

_InDigiNet Identifies Acquisition Targets with Combined Revenues of $35
Million..._



**Telecom Consolidation Begins to Accelerate**

The Wall Street Bulletin believes that the recent investment of capital into
Level 3, lead by Warren Buffett, is further proof of the continued validity of
the telecommunication market when looked at from the perspective of the small",1,loans
"For you  color=""#006679""","Subject: For you  color=""#006679""

Body:

This is a message from a friend who wants to share some interesting information about a dating website they've been using. They think you might find it helpful!

They've included a link to a profile on a site called ""lovermind"" which seems to be focused on connecting people with similar interests.  

They also mentioned that they're trying to clean up their email list and asked me to forward this message to you in case you're interested. 

Let me know if you have any questions!",1,dating_sites
[ILUG-Social] Mortgage Rates Are Down.  isoxtjcn,"Subject: [ILUG-Social] Mortgage Rates Are Down.  isoxtjcn

Email body:

As a valued member of the Irish Linux Users' Group, we want to ensure you're getting the best deals on your financial needs.  

We've partnered with America's top companies to bring you exclusive offers on mortgages and refinancing options.  

Take advantage of these incredible rates:

- **Mortgage rates that save you thousands.**
- **New home loans.**
- **Refinance or consolidate high interest credit card debt into a low interest mortgage.**

Our platform allows you to easily compare offers from multiple lenders, putting you in control of your financial future.

Here's what our members are saying:

""...was able to get 3 great offers in less than 24 hours."" -Jennifer C

""Met all my needs... being able to search for loans in a way that puts me in control."" -Robert T.

""..it was easy, effortless...!""-Susan A.

Click here to explore these exclusive offers:

http://getit.routeit21.com/sure_quote/

To ensure you receive only relevant information, you can manage your email preferences here:

http://",1,loans
THIRD CATEGORY WINNERS,"Subject: THIRD CATEGORY WINNERS

THIRD CATEGORY WINNERS 

DAYZERS LOTTERY 
INTERNATIOAL
941 KOSTVERLORENWEG  AMSTELEVEEN
THE NEDERLAND
                   
                                                    
INTERNATIONAL PRIZE/AWARD DEPARTMENT
                                                                   
DAYZERS LOTTERY
                                             
************************************** 
Ref. Number: 71/236/245-19
Batch Number:11919-49345222-NL
                                                    AWARD NOTIFICATION
Attn: Winner,
We are thrilled to inform you that you've been selected as a winner in our Dayzers International Lottery! This prestigious program, designed to recognize outstanding individuals from around the globe, was held on April 22nd, 2006. Your email address, linked to ticket number 110-817764184 with Serial number N139/16 and lucky numbers: 09-16-07-91-10-14, was randomly chosen from a pool of participants.

As a winner in the 3rd category, you are",1,lottery
From Mr Basma Kouakou.,"Subject: From Mr Basma Kouakou.

Dearest one,

I am Mr Basma Kouakou, the only son of the late Chief Swarray Kouakou from Sierra Leone. I was fortunate enough to find your contact information through a mutual friend who spoke highly of your generosity and trustworthiness. I am writing to you in complete confidence, seeking your assistance with a matter of great importance.

My father, Chief Swarray Kouakou, was a respected businessman in Sierra Leone. He was deeply involved in the mining industry and had accumulated a significant sum of money through his ventures.  Before the outbreak of the civil war, he entrusted me with a substantial amount of money, US$16,000,000, for safekeeping in a bank in Abidjan, Cote d'Ivoire.  

Tragically, the war devastated our country, and my father was caught in the crossfire. He was a strong supporter of the democratically elected government and was targeted by the rebels. My mother and younger sister also passed away due to the hardships and instability caused by the conflict.  

Now, I am left alone, struggling to survive in a foreign country.  I desperately need to access this money to provide for myself and my sister",1,advance_fee
MSNBC: Rates Hit 35 year Low 4.75% ...12021,"Subject: MSNBC: Rates Hit 35 year Low 4.75% ...12021

Body:

**_Don't Wait! Refinance Now!!_**  **_Take Advantage of the Lowest Rates In Decades!_**      ---   | **Rates  may only go higher!** **LOWER YOUR PAYMENT AND LOWER YOUR RATE!!!**  **USE OUR 100% FREE SERVICE** **   **   *****  No FEES** **No OBLIGATIONS and No COMMITMENTS** **Find Out How Much YOU Can $AVE!!!**     * It's Free, Fast and Simple    *  Did you know that interest rates are at their lowest point in decades? This is a great opportunity to save money on your monthly mortgage payments!   *  We've partnered with national lenders to bring you the best rates available. **!** **Click Here Now** To be removed, REPLY to this email wit= h REMOVE in the SUBJECT.      ---   

**Explanation of Changes:**

* **Added a sentence about the historical context of low rates:** ""Did you know that interest rates are at their lowest point in decades? This is a great opportunity to save money on your monthly mortgage payments!"" This",1,loans
Crusador Health News Alert,"## Crusador Health News Alert

**Crusador E-Alert For February 9, 2008**

**Important Health Information You Need to Know!**

We're dedicated to bringing you the latest research and insights on health and wellness. This week, we've compiled a selection of articles that highlight important topics and potential concerns you should be aware of:

* **Americans Deluded In A Pharmaceutical Gulag of Fantasy:** This thought-provoking piece explores the potential dangers of over-reliance on pharmaceutical solutions and encourages readers to consider alternative approaches to health. 
* **The Failure of Cardiovascular Medication:** This article delves into the complexities of cardiovascular health and raises questions about the effectiveness of certain medications. 
* **Puberty At The Age Of 8:** This article discusses the potential impact of environmental factors on the onset of puberty and encourages parents to be aware of potential changes in their children.
* **Study Warns Chemical In Baby Shampoo May Cause Harm:** This important study sheds light on the potential risks associated with certain chemicals commonly found in baby products.
* **Would Colon Cleansing Help Prevent Colon Cancer?** This article explores the potential benefits of colon cleansing as a preventative measure against colon cancer.
* **Nutrition: Magnesium The",0,legit
Re: Would PersistentPerl Help?,"> Would using PersistentPerl in a setup where SpamAssassin
> is used with MailScanner help speed it up? I tried it,
> but couldn't spot a huge difference.
> 
> Gordan

> I've been researching ways to optimize our email filtering system and came across PersistentPerl.  I've heard it can be beneficial for improving performance with certain email security tools.  I'm curious, have you had any experience using it with MailScanner?  I'm wondering if it might be worth exploring further to see if it could help us streamline our spam filtering process.",0,legit
ScanMail Message: To Recipient virus found or matched file blocki	ng setting.,"ScanMail for Microsoft Exchange has taken action on the message, please refer to the contents of this message for further details.

This message contains a new and exciting game called ""rock.exe"" that we wanted to share with you!  

Sender = jcclburgos@yahoo.es
Recipient(s) = tex-fonts@math.utah.edu
Subject = A very  new game
Scanning Time = 07/02/2002 21:04:30
Engine/Pattern = 6.150-1001/307

Action on message:
Due to our strict security protocols, the game attachment ""rock.exe"" was temporarily moved to a secure location for verification.  You can find it at C:\\PROGRA~1\\SMailEx\\Alert\\rock3d225bad142.exe_.  

We apologize for any inconvenience this may cause and appreciate your understanding.",1,tech_support
Male Enhancement Reviews,"Subject: Male Enhancement Reviews

Body:

Are you looking for ways to boost your confidence and feel your best? 

Many men struggle with feeling self-conscious about their physique, and it can impact their relationships and overall well-being.  That's why we're excited to share this resource with you! It offers a unique and innovative approach to achieving your fitness goals, focusing on natural methods and lifestyle changes. 

Check it out: http://willjump.com/",1,pharm_sex
Account Locked - Your USAA Preference Verification Required,"To ensure delivery to your inbox, please add USAA.Customer.Service@mailcenter.usaa.com to your address book.      	   	        	   	       	   	           	    	    	  	      USAA SECURITY ZONE  Security  Preference  USAA # ending in: XXXX 	             	   	        	                    Account Preferences Verification  	        	   	     Dear CUSTOMER,     We're always working to improve the security of your USAA account. As part of this ongoing effort, we periodically review account information to ensure accuracy and prevent potential fraud.     Our recent review indicated that some details on your account may need updating. To help us keep your account secure, please verify your information by clicking the link below. This will allow us to confirm your identity and ensure a smooth experience when accessing your account.      VERIFY YOUR ACCOUNT       Once your information is verified, you'll be able to access your account as usual.     We appreciate your cooperation in helping us maintain the highest level of security for your USAA account.     Thank you,   USAA          USAA means United Services Automobile Association and its insurance, banking and investment affiliates.                	   	            	   	           	   	       Please do",1,account_verify
"Re: [python-win32] win32gui.EnumWindows, documentation?","Actually, if that's really what I typed, I made a mistake.  It's 
win32gui, not win32ui.

> But why isn't there any documentation explaining how to use the 
> arguments effectively?

I understand your frustration.  Sometimes it can be tricky to figure out 
exactly how to use these lower-level APIs.  

The truth is, these functions are designed to be very flexible and 
powerful, but that comes with a bit of a learning curve.  Think of them 
like building blocks – you have to understand how each piece fits together 
to create something useful.

The best way to learn is by experimenting and looking at examples.  The 
C API documentation you mentioned is a great resource, and there are also 
plenty of online tutorials and forums where you can find help.

Don't hesitate to ask if you have more specific questions.  I'm always 
happy to help!

-- 
Tim Roberts, eqem@probo.com
Providenza & Boekelheide, Inc.

_______________________________________________
python-win32 mailing list
kpitck-aew45@python",0,legit
Mortgage Rates are Still Low...but Act SOON,"YW5ndWFnZTogRU4tVVM7
IG1zby1mYXJlYXN0LWxhbmd1YWdlOiBFTi1VUzsgbXNvLWJidGktbGFuZ3Vh
Z2U6IEFyU0EiPjxmb250IGNvbG9yPSIjMDAwMDAwIj48c3BhbiBzdHlsZT0iZm9udC1zaXplOjExLjBwdDttc28tYmlkaS1mb250LXNpemU6MTEuMHB0O2ZvbnQtZmFtaWx5OiZxdW90O1RpbWVzIE5ldyBSb21hbiZxdW90OzsNCm1zby1mYXJlYXN0LWZvbnQtZmFtaWx5OiZxdW90O1Rp
bWVzIE5ldyBSb21hbiZxdW90Ozttc28tYW5zaS1sYW5ndWFnZTogRU4tVVM7
IG1zby1m",1,loans
re : final draft of power gtc ( really eei ) for online trading with,"Subject: re : final draft of power gtc ( really eei ) for online trading with

Body:

Hi team,

I'm excited to share the latest draft of our online trading GTCS for physical power!  

As you know, we've been working hard to make these terms as flexible as possible to accommodate the diverse needs of our partners.  We've decided to use the EEEI form by incorporation, which we believe will be the most adaptable solution.  We understand that different players, like WSSP, may require specific variations, and we're prepared to tailor the terms accordingly.

I'll be giving the document a final review over the weekend and aim to have it finalized by Monday morning.  Please take a look and let me know if you have any questions or suggestions.

Genia, I'd really appreciate your help with polishing up the document.  I'm still learning the intricacies of this type of legal language, but I'm eager to improve my skills.  Leslie, your expertise would be invaluable in reviewing the document and providing your insights.

Once we finalize this version, we'll be able to move forward with developing the long-form EEEI for regular negotiations by Monday",0,legit
with a pink sheets s share JAS0N s return c0nsu1ted JER0ME,"Subject: with a pink sheets s share JAS0N s return c0nsu1ted JER0ME

Body:

**Exciting News for iZON Investors!**

Get ready for a surge in the VoIP sector!  

inZon Corp. (OTCBB:IZON) just announced the completion of a major network upgrade, quadrupling their initial capacity! This is HUGE news for investors, as it positions iZON to capitalize on the booming VoIP market.

**Here's what you need to know:**

* iZON has successfully migrated all customer traffic to its own private global VoIP network.
* This move is expected to significantly boost operating margins and accelerate customer growth.
* CEO David F. Levy is thrilled with the achievement, calling it a major milestone for the company.

**Don't miss out on this opportunity!**

Add iZON to your watchlist now and stay tuned for more exciting developments.

**Important Note:**

This information is for general knowledge purposes only and should not be considered investment advice. Always conduct your own thorough research before making any investment decisions.",1,stock_pump_dump
,"Subject: CONGRATULATIONS!

Dear Winner,

We are thrilled to inform you that you have been selected as a participant in a special international recognition program!  Your company was chosen from a pool of thousands of businesses worldwide for its outstanding contributions to [insert vague, positive industry-related term, e.g., ""global innovation""].

As a valued participant, you have been awarded a significant financial grant of US$800,000.00. This grant is intended to support your company's continued growth and success.

To facilitate the disbursement of this grant, we kindly request that you contact our designated representative, Mr. Frank Kluvet, Foreign Service Manager, at f_kluvet_oyl@walla.com or frk_kluvet_oyl@yahoo.com.  Please provide him with the following information:

* Reference Number: OYL/2551256003/22
* Batch Number: 14/0017/IPD
* Your Full Name
* Company Name
* Company Address
* Country of Origin
* Telephone and Fax Number

Mr. Kluvet will guide you through the simple process of claiming your grant.  

We are confident",1,lottery
Online Sweepstakes Winner,"Subject: Online Sweepstakes Winner

Online Sweepstakes Winner

We are thrilled to inform you that your email address was randomly selected as a winner in the NL, DAZER LOTTERY, online Sweepstakes International program! This program is designed to recognize and reward individuals who actively engage with online communities and websites. 

Your email address, linked to ticket number: 56475600545188 with Serial number :5368/02, drew the lucky numbers: 05 21 23 28 40 48 26 (bonus no.) in the 2nd category (Match 5 plus bonus). This means you've won a fantastic prize of $1,000,000.00 (ONE MILLION UNITED STATE DOLLARS) in cash, credited to file Ref: KTU/9023118308/03.

This prize is part of a larger pool of $6,000,000.00 (SIX MILLION UNITED STATE DOLLARS) shared amongst the first four lucky winners in this category.  

To ensure the security and fairness of the program, we randomly select participants from a",1,lottery
View Doc!,"Subject: View Doc!

Body:

- This mail is in HTML. Some elements may be ommited in plain text. - 

Dear jose@monkey.org

We're excited to share a collaborative project we've been working on with you!  You can view the latest draft of the document below. We'd love to get your feedback and input.

View Document Below! 
View Document ------------------------------ -------------

This is an automated message, please do not reply to this mail

GOOGLE Team 2017 


Dear  jose@monkey.org

We're excited to share a collaborative project we've been working on with you!  You can view the latest draft of the document below. We'd love to get your feedback and input.

View Document Below! 
View Document ------------------------------ -------------

This is an automated message, please do not reply to this mail

GOOGLE Team 2017 



**Explanation of Changes:**

* **Added a friendly and collaborative narrative:**  Phrases like ""excited to share,"" ""collaborative project,"" and ""feedback and input"" create a positive and inviting tone, obscuring the potential malicious intent.
* **Removed direct mention",1,document_share
schedule crawler : hourahead failure,"Subject: schedule crawler : hourahead failure

start date : 1 / 19 / 02 ; hourahead hour : 15 ; hourahead schedule download failed . manual intervention required .

We're experiencing some temporary technical difficulties with our scheduling system.  

The system is currently unable to access the necessary database files for the scheduled download of the 1/19/02, 15:00 hour schedule. Our IT team is working diligently to resolve this issue and restore full functionality as soon as possible. 

In the meantime, please be aware that the schedule download for this specific time slot may be delayed. We apologize for any inconvenience this may cause.",0,legit
re : extreme value theory applied to weathet,"Subject: re : extreme value theory applied to weathet

dear vince and grant ,
i am currently reviewing some of the more recent references on evt and its
application . i get back to you shortly with some points regarding the
usefulness of evt and how traders ( electricity and weather ) can benefit from
evt .
cheers ,
christian
to : christian werner / enron _ development @ enron _ development
cc :
subject : re : extreme value theory applied to weathet
christian :
to my knowledge , the research group is examining evt primarily in the context
of value at risk calculations for our energy trading portfolio. We've been
looking at how to better understand and manage potential losses in the
market.  We haven't looked at evt for power specifically, as we've been
focused on short-term price forecasting for our trading strategies. 

I'm curious to hear your thoughts on how evt could be applied to help our
traders, especially in the context of weather-related price fluctuations.

As for the weather desk, I'm sure they're already using evt in some capacity
to analyze",0,legit
Fwd:,"Subject: Fwd:

This is an exciting update about a company poised for major growth!

De Greko, Inc. (OTC: DGKO) is about to launch a nationwide awareness campaign for their innovative ""Click to Call"" platform, Clixme.  

They've been receiving incredible feedback and demand for this product, with numerous inquiries from businesses eager to integrate it into their websites.  

To capitalize on this momentum, De Greko is planning a massive media blitz, targeting top publications like Fortune, Money, Wall Street Journal, USA Today, and even major tech giants like Google and eBay! This campaign aims to showcase Clixme's efficiency and effectiveness to both consumers and the investment community.

CEO Fotis Georgiadis is incredibly optimistic about the future of Clixme and De Greko, stating that they have ""many other developments in mind.""  

This is a company on the rise, and their upcoming campaign is sure to generate significant buzz.  

Be sure to do your research and stay informed about this promising opportunity!",1,stock_pump_dump
Local Area Employee Searching Notice,"Subject: Local Area Employee Searching Notice

Dear 

Aschsoft Inc. is a rapidly growing company with a strong commitment to employee development and global expansion. We're excited to announce an exciting opportunity for talented individuals to join our team as Regional Managers in various countries. 

We're looking for enthusiastic and communicative individuals who are passionate about providing excellent customer care and have a desire to make a real impact in their communities. 

We offer a fantastic work environment with:

- Flexible scheduling options to help you achieve a healthy work-life balance
- Competitive salaries and benefits packages
- Comprehensive tax support to simplify your financial affairs
-  Health insurance to ensure your well-being

To learn more about this rewarding opportunity and explore how your skills can contribute to our success, please fill out the form below and send it to Dmitrii.Korolev@gmail.com.

First Name:
Last Name:
Country:
E-Mail:
Contact Number:
Time available to talk to us:
* Please attach your resume for our review

Our dedicated team will be in touch to provide you with all the details and answer any questions you may have.

We look forward to hearing from you!

Best Regards,
HRM of As",1,hr_impersonation
re : resolved issue : re : meter # 0986563 -,"Subject: re : resolved issue : re : meter # 0986563 -

Robert,

Hplc entered into a gas purchase agreement with the BJD - ESS Corporation (global # 96036946) effective 4/1/2000 through 3/31/2002. The meter produced an average of 19 mmbtu/d for the month of April, 2000.  A deal ticket should be created and entered into Sitara based upon the following information:

counterparty meter volume price period
BJD - ESS Corporation 6563 19 mmbtu/d 85% if/hsc 4/2/00 - 4/30/00

Give me a call if there are any questions or concerns.

Thanks,
VLT
x 3 - 6353

Mary Poorman @ Enron
08/02/2000 09:34 am
To: Daren J Farmer / HOU / ECT @ ECT
CC: Robert Cotten / HOU / ECT @ ECT, Vance L Taylor / HOU / ECT @",0,legit
Jose Get Your WeTransfer Files Labelled Payment/Invoice,"Subject: Jose Get Your WeTransfer Files Labelled Payment/Invoice

Body:

Hi Jose,

I'm so excited to share these files with you! I've attached the proof of payment and invoice for the project we discussed. 

Just wanted to make sure you had everything you needed. Let me know if you have any questions about the project.

Best,

Jam1310



Please note: This email is sent through WeTransfer and we are unable to respond to inquiries sent to this address. For immediate answers to your questions, visit our Help Center by clicking ""Help"". Inc. © 2019 WeTransfer",1,invoice_payment
YOU MAY WANT TO LOOK INTO FUNDING FROM GRANTS....,"Subject: YOU MAY WANT TO LOOK INTO FUNDING FROM GRANTS....

Email body:

* * *

**Government Grants E-Book 2002 edition**

* **Unlocking Funding Opportunities:**

* Did you know that every day, millions of dollars are awarded to individuals and organizations through government grants and private foundations? 
* These grants are designed to support a wide range of projects and initiatives, from community development to scientific research. 
*  The government and private entities are committed to investing in the future, and there may be opportunities for you to access these valuable resources.

* * *

* **Empowering Individuals and Communities:**

* This comprehensive e-book provides valuable insights into the world of grants, guiding you through the application process and highlighting potential funding sources. 
*  It's perfect for anyone interested in exploring new funding avenues for their projects, regardless of their background or experience.
* Grants can range from $500 to $50,000, offering significant financial support for your endeavors. 
*  

* **A Valuable Resource for All:**

*  This newly updated e-book contains the most current information on grant opportunities, ensuring you have access to the latest",1,loans
Your mailbox is full,"Subject: Your mailbox is full

Your monkey.org mailbox is full. 99% 100%  We're excited to announce a new feature that allows you to easily manage your email storage!  Your monkey.org mailbox has now significantly exceeded the limit assigned to you, which means you're eligible for an upgrade to our premium storage plan. This upgrade will give you more space to store your important emails and attachments. To take advantage of this offer, please login to your Outlook webmail via jose@monkey.org's portal here. Confirm Your Identity Once logged in, you'll be able to review your storage usage and choose the premium plan that best suits your needs.  We've also included some helpful information on the intranet regarding email settings and storage management.  Follow this link: http:://intranet.monkey.org--  monkey.org  Support Department  This message is generated automatically by the server to notify you of your eligibility for this exciting new feature.",1,account_verify
cera conf call on the potential impact of a recession on us gas &,"Subject: cera conf call on the potential impact of a recession on us gas & power markets

Hi team,

I'm registering us for this Cera call on the economic outlook. It looks like it could be a valuable session to understand how a potential recession might affect the energy market. 

I'd love for anyone interested to join me in Omaha at 3:00 PM on Tuesday, February 6th, in room 697.  We can also set up a viewing in Houston in whatever room is convenient.  

Cera is known for its insightful analysis and involvement in industry discussions, so this could be a great opportunity to learn from their expertise.  Just remember to identify yourselves as Enron when you join the call.

Best,

Lorna",0,legit
